startup_record_id,startup_id,data_entry_date,data_reference_date,startup_name,normalized_startup_name,country,region,city,sector,subsector,business_model,round_stage,founded_year,website,linkedin_url,founder_names,founder_background,deal_source,deal_owner,deal_status,thesis_fit_score,priority_score,arr_usd,mrr_usd,revenue_usd,growth_mom,growth_yoy,gross_margin,burn_rate_usd,runway_months,cash_balance_usd,cac_usd,ltv_usd,ltv_cac_ratio,cac_payback_months,nrr,grr,churn_rate,active_customers,headcount,arr_per_employee,round_amount_usd,valuation_pre_money_usd,valuation_post_money_usd,ownership_target,ownership_actual,investment_amount_usd,entry_multiple,lead_investor,co_investors,last_round_date,next_round_expected_date,notes,source_name,confidence_level,last_updated,burn_multiple,benchmark_match_level,benchmark_match_quality,benchmark_record_ids,bm_valuation_mid,bm_revenue_multiple_mid,bm_growth_rate_mid,valuation_gap,multiple_gap,growth_gap,price_performance_score,valuation_signal,efficiency_score,efficiency_data_quality,relative_attractiveness_score,attractiveness_data_quality
S_0088,startup_088,2026-05-21,2026-02-08,CareHub_3,carehub3,Argentina,south_cone,Buenos Aires,logtech,consumer,B2B2C,pre_seed,2021,https://carehub_3.io,https://linkedin.com/company/carehub_3,Maria Garcia,Tech,Pipeline,Analyst A,in_review,7.672849295040293,73.3614380561402,4432116.944520722,482273.850296505,2962568.839908564,14.45921068543009,140.058479700107,89.0571865895911,146776.0685150011,33.62299825390072,1019579.79954152,30538.92429923689,421198.3935403463,1.712283895099223,21.60780828508384,132.3715652939399,74.80634359657614,5.662697482363103,120,40,134705.8706057018,928937.9619167736,31185409.31412129,12754506.96201119,5.309917807629924,7.543132800983773,4214906.786841871,12.39792034833483,Y Combinator,Accel,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.3973976418554265,7.0,low,"BM_S1_0029,BM_S1_0014",,,,,,,11.29693333760757,no_benchmark,72.01,high,72.57,high
S_0089,startup_089,2026-05-21,2026-02-08,AssetMatch_3,assetmatch3,Colombia,andean,São Paulo,saas,consumer,B2B,series_a,2021,https://assetmatch_3.io,https://linkedin.com/company/assetmatch_3,Carlos López,Operations,Inbound,Analyst B,in_review,3.668747196842677,76.93048936413398,2969291.227592053,102679.4631047169,3516142.527696726,19.52374168991201,117.5983215961314,68.47698897835518,114604.1949085014,23.53346729272278,110095.6037698573,44108.16377916304,88732.99650880414,4.591375246843054,21.80948882959895,109.9975395178873,96.51002228811728,2.925952108284822,155,74,288015.6116597507,4660048.927857667,20074963.25218333,31465826.150517,4.222545169674678,11.92665423790087,4060898.214407001,5.017417171172701,500Global,Benchmark,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.4631577819388489,7.0,low,"BM_S1_0021,BM_S1_0002",60000000.0,,,-28534173.849483,,,23.43801951964174,no_benchmark,83.36,high,70.62,high
S_0090,startup_090,2026-05-21,2026-02-08,TechFlow_4,techflow4,Colombia,andean,São Paulo,logtech,,B2C,series_b,2018,https://techflow_4.io,https://linkedin.com/company/techflow_4,Maria Garcia,Tech,Event,Analyst B,pipeline,7.367015272736011,1.103126442864721,1963713.233907368,262141.4859661759,1194793.007190283,21.17394912456447,260.6779755401387,52.97708915880452,189682.6800861612,22.1499582976714,1628539.820620463,44204.28341767675,22236.1144373543,4.15036268251776,9.243031289907856,123.8149513717743,79.8020055039052,3.549559631433196,342,67,234481.9422497001,8517937.983449236,13778053.44615726,53477707.4200908,13.93344601670349,2.036187796498516,1404101.028584851,9.147126766515123,Sequoia,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,1.159126557651598,7.0,low,"BM_S1_0032,BM_S1_0017",40000020.0,,,13477687.420090802,,,28.498345130014187,no_benchmark,80.78,high,88.22,high
S_0091,startup_091,2026-05-21,2026-02-08,CloudSync_4,cloudsync4,Brazil,brazil,San Francisco,healthtech,smb,B2C,series_b,2019,https://cloudsync_4.io,https://linkedin.com/company/cloudsync_4,Sofia González,Tech,Pipeline,Analyst B,in_review,6.162373751160604,41.61539981797615,2068982.985834633,144281.8410842032,2566695.249953495,12.13015105718575,128.3369793962858,61.84979428328104,101770.4568120605,14.0656054314658,1568338.189251641,33122.7478015455,230028.9962857617,2.547922277838297,7.82986883322805,117.1503641219502,81.067543063593,4.602815525556947,54,56,199357.310643355,2992879.576648369,30488080.44063091,93794757.64624582,12.84609005078531,14.66157276306019,4123036.439395992,8.848497695054938,Andreessen,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.5902636658232704,,no_match,,,,,,,,14.503815655397421,no_benchmark,73.8,high,58.22,high
S_0092,startup_092,2026-05-21,2026-02-08,DataVault_4,datavault4,Colombia,andean,Bogotá,fintech,consumer,B2C,series_a,2019,https://datavault_4.io,https://linkedin.com/company/datavault_4,Carlos López,Product,Event,Analyst B,passed,7.106259242228319,48.13441516353236,3481134.551019066,396634.3550978858,530081.7660136549,8.953664735084356,247.2331179440018,69.6780467689393,79200.95342462944,17.05346759749737,1141996.409687769,10955.97565791008,126364.4928086062,5.76666242275427,11.63738341339086,91.19839638786095,82.13763694949222,8.306795116093419,210,26,270223.7901361882,4506269.866496205,78224760.61696431,82630560.62086256,12.12041882163809,14.4652985105398,4325597.306082666,10.50109863223834,500Global,Accel,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.2730177265964426,7.0,low,"BM_S1_0026,BM_S1_0009",32000000.0,,,50630560.62086256,,,23.543547832699797,no_benchmark,83.51,high,85.88,high
S_0093,startup_093,2026-05-21,2026-02-08,PayWave_4,paywave4,Colombia,andean,Bogotá,healthtech,smb,B2B,series_b,2020,https://paywave_4.io,https://linkedin.com/company/paywave_4,Carlos López,Finance,Pipeline,Analyst C,passed,4.176099454214044,1.919227682305669,26059.13538535062,289219.0895746976,1928711.524947615,7.964702638293173,272.9680362026837,43.65407810135075,36791.89070166025,32.86038267459508,226280.318974917,43218.34315226417,34311.04293603035,7.812480897893858,8.051163288783123,81.54137869216449,93.20242342263867,1.124759223215741,339,49,62401.47708737069,879264.0593556366,47691010.15433091,20595236.87702247,3.585195825757685,2.455934368187564,1801176.505043679,14.35424272789513,Sequoia,,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,16.942338335143607,,no_match,,,,,,,,19.016540362119894,no_benchmark,46.4,high,62.03,high
S_0094,startup_094,2026-05-21,2026-02-08,LogistiX_4,logistix4,Brazil,brazil,San Francisco,healthtech,smb,B2C,series_b,2023,https://logistix_4.io,https://linkedin.com/company/logistix_4,Maria Garcia,Tech,Network,Analyst C,in_review,8.158116214609276,25.98132087450342,3101750.793924605,317656.6263576015,2443458.67242011,6.476348244212055,158.4543548941324,71.1171632308623,158310.1021909063,25.99389142580507,1556378.594111911,44361.62504800381,365053.1605553382,5.154227271919414,17.12006070912578,97.07248314061604,73.06901233722385,6.844409382129601,83,73,114265.6730473022,4766245.88428132,23520678.76566046,44879741.59325577,13.12474551252309,4.491346872046599,4785170.352630457,9.957257301149756,Y Combinator,,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.6124673942251766,,no_match,,,,,,,,15.91345388612543,no_benchmark,73.3,high,60.67,high
S_0095,startup_095,2026-05-21,2026-02-08,HealthAI_4,healthai4,Colombia,andean,Buenos Aires,edtech,,B2B2C,series_b,2016,https://healthai_4.io,https://linkedin.com/company/healthai_4,Carlos López,Finance,Event,Analyst C,in_review,9.0395795428026,76.0289823122135,1783910.122102373,399159.1656483312,3264599.055131908,3.325894390577572,277.485785963598,89.05889183811473,148216.5667547403,29.62161080256999,1209055.816689591,10234.35245517146,64680.56997905126,6.145896296885648,20.34735837551399,106.5820223802572,93.86760645574589,7.019888779366168,74,85,166259.0835552275,5987324.266052769,17452314.96136517,37335262.12073156,8.256528910864604,1.502324962601504,724370.6587962392,9.482607201343423,Andreessen,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.9970226521057968,,no_match,,,,,,,,29.26260469001457,no_benchmark,85.79,high,80.73,high
S_0096,startup_096,2026-05-21,2026-02-08,EduProto_4,eduproto4,United States,north_america,Bogotá,fintech,consumer,B2B2C,series_b,2019,https://eduproto_4.io,https://linkedin.com/company/eduproto_4,Maria Garcia,Operations,Event,Analyst C,pipeline,4.51717860063543,13.7109705728999,3973044.68307265,198589.265858565,4753149.952405156,9.876303513198406,144.3295134907982,49.50538248918638,79949.2325122063,19.63036269202965,1585723.956600122,37002.59124564852,308076.5550038081,1.944927941679109,17.13493474913556,117.0263566657194,100.7024468268821,8.187902023209729,31,88,106744.6348678803,5923617.010645376,33940218.17452753,33604342.46457052,7.108741479550316,4.075763983472696,1174591.639612128,3.603875195215967,500Global,Tiger Global,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.2414749560290642,6.0,low,BM_S1_0027,84000000.0,,,-50395657.53542948,,,40.04842167741857,no_benchmark,52.3,high,60.12,high
S_0097,startup_097,2026-05-21,2026-02-08,GreenTech_4,greentech4,Mexico,mexico_ca,São Paulo,healthtech,enterprise,B2B,series_b,2017,https://greentech_4.io,https://linkedin.com/company/greentech_4,Carlos López,Tech,Inbound,Analyst C,in_review,3.670001888641132,53.53101314525917,474023.2927174295,457629.9441351146,3007248.822076296,8.215696919008014,291.0196041225271,79.62975581441916,9912.715722049725,24.90741658368474,1528319.285552097,14682.71767189259,147714.3775817757,4.214835472810465,20.31135939223634,130.9975598301923,98.99765709797953,9.39477645154282,275,65,235976.296825538,3658053.575656469,94052512.91568518,62849361.79903808,9.557716332304516,12.2393368412281,2919115.121231814,3.754889712216287,Y Combinator,Tiger Global,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.2509424969027959,,no_match,,,,,,,,77.50416827842211,no_benchmark,88.33,high,86.78,high
S_0098,startup_098,2026-05-21,2026-02-08,MarketHub_4,markethub4,Mexico,mexico_ca,São Paulo,healthtech,,B2B2C,pre_seed,2018,https://markethub_4.io,https://linkedin.com/company/markethub_4,John Smith,Product,Event,Analyst B,pipeline,3.165470102324355,21.52018720172375,2945129.312072468,266981.4047558238,3720533.641721033,24.22759987492737,72.32238113139323,85.39493968898097,168604.4789050121,13.45150826229623,1625703.93671989,40230.69546147002,95013.0646739608,2.256330153569223,11.33683540635696,91.77474300236996,92.96704602418244,1.181240640543608,54,59,279802.0077634313,3497565.216299787,34959644.54641242,106196654.9835652,4.09623891268267,5.674734107478892,3091066.120050394,5.248161495921467,500Global,,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.6869829920766348,,no_match,,,,,,,,13.780517460752213,no_benchmark,77.08,high,44.49,high
S_0099,startup_099,2026-05-21,2026-02-08,FinanceAI_4,financeai4,Brazil,brazil,Mexico City,fintech,enterprise,B2B2C,series_b,2020,https://financeai_4.io,https://linkedin.com/company/financeai_4,Maria Garcia,Operations,Event,Analyst B,pipeline,7.493800503102862,1.212077464389327,2410054.720531757,79819.45659483866,2536267.636881062,14.82730300375101,221.7548166258107,87.18507964101104,7226.506773544358,27.16382490850459,1084215.326168787,49863.27604522833,196078.2462304656,5.483172930987317,6.282656384886078,87.53298739390863,120.3487964842452,2.384053349618946,296,57,155942.5299827309,1512924.37989768,98824283.5195089,34183033.96815091,12.07975859222879,1.325954507201376,3403175.374854065,3.389649260300979,Sequoia,Tiger Global,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.0359817893526495,7.0,low,"BM_S1_0027,BM_S1_0010",84000000.0,,,-49816966.03184909,,,65.42116885748831,no_benchmark,90.46,high,79.38,high
S_0100,startup_100,2026-05-21,2026-02-08,SecureAPI_4,secureapi4,Argentina,south_cone,Bogotá,fintech,smb,B2B,pre_seed,2022,https://secureapi_4.io,https://linkedin.com/company/secureapi_4,Carlos López,Operations,Network,Analyst B,passed,7.249658252621465,24.12014575995415,3215204.374267085,348253.6599662324,3174179.116567893,9.987371897701674,173.4535101142322,88.00678022027236,142221.4570276649,18.82804001110012,366616.5845676785,1986.287263804944,402708.4303492473,7.600134028392005,18.49696989534944,137.8087968484597,78.71960154523025,8.975541646503938,251,62,135533.1500279738,3984584.046139549,49037815.12077026,56268474.19604125,9.98922092265955,5.133382871683568,576361.0819195991,11.92023474684015,Y Combinator,Benchmark,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.5308083983684603,7.0,low,"BM_S1_0024,BM_S1_0007",3000002.0,,,53268472.19604125,,,14.551182405213266,no_benchmark,75.44,high,81.57,high
S_0101,startup_101,2026-05-21,2026-02-08,MobilePay_4,mobilepay4,Brazil,brazil,Buenos Aires,healthtech,smb,B2C,series_b,2015,https://mobilepay_4.io,https://linkedin.com/company/mobilepay_4,Sofia González,Product,Event,Analyst B,passed,6.82688188899849,97.58737549100536,333619.4364700121,396837.413868689,363951.7585075294,15.35075482285501,146.9122013639118,66.0729819360736,194200.1363965811,19.27636544444237,1375199.199421409,44919.61035665113,202125.8526832406,5.80155526106565,10.56996460797263,86.48267356258442,100.3418046268824,5.126667059683138,268,64,290387.6830343915,1445199.354293164,18737227.91072494,59855779.17249201,5.23908116247801,14.7207500136192,4821650.485799586,11.67996364792756,500Global,,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,6.985209439284108,,no_match,,,,,,,,12.578138579222312,no_benchmark,67.04,high,53.52,high
S_0102,startup_102,2026-05-21,2026-02-08,CloudBasic_4,cloudbasic4,Argentina,south_cone,San Francisco,fintech,,B2C,series_a,2022,https://cloudbasic_4.io,https://linkedin.com/company/cloudbasic_4,Carlos López,Tech,Network,Analyst C,passed,4.623629672811828,80.15371118829896,2904119.099266375,159064.0768566958,1279413.988400816,5.201524130950997,208.1779696871502,88.86539539957519,90343.95898889969,25.47966973730645,1278900.191598744,31320.21141313357,377877.1281134173,1.99921981404374,17.09668732981178,108.7094642064313,73.72248501739325,6.081315750401171,83,32,161213.1082068852,7782661.474764491,89222869.08755744,146515566.3564407,5.258786397228548,9.445253928888045,700646.417303648,4.632674813179715,Y Combinator,Accel,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.373306834468553,7.0,low,"BM_S1_0026,BM_S1_0009",32000000.0,,,114515566.3564407,,,44.93688378361781,no_benchmark,76.42,high,87.41,high
S_0103,startup_103,2026-05-21,2026-02-08,RealEstateAI_4,realestateai4,Mexico,mexico_ca,San Francisco,healthtech,,B2C,seed,2021,https://realestateai_4.io,https://linkedin.com/company/realestateai_4,Sofia González,Tech,Network,Analyst C,passed,5.736341971338603,95.95766443210334,2811808.093918023,428732.4492423777,1815646.935093642,12.21300623165067,225.9642729085828,77.86551035672194,50819.81397421079,34.0884186440678,1510281.055678266,48682.43964865865,71488.28543158383,3.805330332403039,8.683522781617079,115.1338237275981,74.26934073267458,6.967244833508326,391,95,172262.1001123208,9679605.828607766,46575181.94034787,143290620.8181022,5.210983818872091,6.242414196092366,1143778.787255311,13.03294680954337,Sequoia,,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.2168845622891606,,no_match,,,,,,,,17.337926426824712,no_benchmark,91.21,high,87.1,high
S_0104,startup_104,2026-05-21,2026-02-08,AutoLend_4,autolend4,Brazil,brazil,Buenos Aires,healthtech,enterprise,B2B,pre_seed,2015,https://autolend_4.io,https://linkedin.com/company/autolend_4,Sofia González,Operations,Network,Analyst C,in_review,7.161334346303211,48.78540439263625,2807693.871136693,453165.4841281174,2367741.841482503,16.40338939268447,51.09081741257727,48.0835718118481,142449.8469584594,7.920190398258628,422773.9114963971,23517.97111755817,388657.9956358888,5.079311966365535,4.705822330940126,112.4824652544463,104.4319509806258,7.111599440460736,194,24,137912.4680854763,9715707.338333717,71257463.00694792,120420362.2473072,3.684028650623208,2.49807770245905,563065.3288672564,4.857432418153344,Y Combinator,Benchmark,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.6088264041440759,,no_match,,,,,,,,10.518070662525147,no_benchmark,62.19,high,35.13,high
S_0105,startup_105,2026-05-21,2026-02-08,ConsultBot_4,consultbot4,United States,north_america,Mexico City,edtech,consumer,B2B2C,series_b,2016,https://consultbot_4.io,https://linkedin.com/company/consultbot_4,John Smith,Tech,Network,Analyst A,passed,6.477368012014185,10.97361986775035,3021403.45631631,139175.3392015267,237787.2400568948,13.24465013122638,91.73827218679968,63.8450053233985,164339.9876930391,30.74229712041023,470452.8798105495,42445.702563283,126097.3292042578,4.12085041486614,23.84421770524303,85.1619294219766,103.9611054932693,9.385663629848574,51,77,277387.1182530346,8718175.444066241,98387446.73770602,37765520.28123941,10.05358139246022,14.79265195925542,3050862.949823426,6.614107043968305,500Global,Benchmark,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.6527032489467082,,no_match,,,,,,,,13.870091847161717,no_benchmark,85.21,high,46.3,high
S_0106,startup_106,2026-05-21,2026-02-08,VentureLab_4,venturelab4,Colombia,andean,San Francisco,saas,enterprise,B2C,series_a,2017,https://venturelab_4.io,https://linkedin.com/company/venturelab_4,Maria Garcia,Finance,Pipeline,Analyst B,in_review,9.914498641504212,54.79594889736929,3385575.006759548,491777.2148848958,708720.2467910552,11.24091241504946,228.2615126585797,75.9165587686002,111553.9116351802,14.77149331236579,1791778.082716724,3588.506395614723,341922.6336455477,6.91868606808862,6.280231666542585,83.42161484021716,122.6820107706674,9.972544756705028,465,86,192238.8708204627,6207525.418726382,5967359.681677426,12069522.48556711,13.0841781310621,12.31273513894693,4695200.977644375,5.98772278993638,Sequoia,Tiger Global,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.3953972181828658,7.0,low,"BM_S1_0021,BM_S1_0002",60000000.0,,,-47930477.51443289,,,38.12158990429899,no_benchmark,84.79,high,84.58,high
S_0107,startup_107,2026-05-21,2026-02-08,BlockChain_4,blockchain4,Argentina,south_cone,Bogotá,healthtech,,B2C,seed,2015,https://blockchain_4.io,https://linkedin.com/company/blockchain_4,Carlos López,Product,Inbound,Analyst B,passed,3.955078267897132,45.43773345599609,4026895.108407041,71215.05249633045,1391303.395878616,24.85851294469306,216.5963533945516,52.36701579095417,193571.8786749485,19.31758363519133,1524957.817058935,17096.31297887564,287232.9618720882,6.79536153061493,23.7568408732331,86.32900564766214,103.4724205396044,7.481417148378462,365,31,240543.6467954112,7158224.123816859,10572761.41896915,48901812.38265246,3.209978567848663,4.222159536763791,3496762.247362089,7.467685182876574,Andreessen,,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.5768371118606712,,no_match,,,,,,,,29.004483730943527,no_benchmark,74.35,high,75.08,high
S_0108,startup_108,2026-05-21,2026-02-08,RoboTrade_4,robotrade4,Colombia,andean,Mexico City,logtech,enterprise,B2B,pre_seed,2023,https://robotrade_4.io,https://linkedin.com/company/robotrade_4,John Smith,Finance,Pipeline,Analyst C,in_review,7.866011878333157,84.4357082739616,1356405.39343979,101805.8185328425,4857948.127596242,22.24723952942532,291.5118762821693,72.03075917744437,15075.40072330241,6.657399863250268,1825634.128530614,3817.318618684893,465280.9114337268,5.476901630670939,23.52287858389539,115.1352610323568,127.587461224291,3.584990882846357,358,43,252951.6795877216,3209455.125463934,72325217.40481286,41485593.31620697,3.588055739655283,1.051030435817842,4201958.608161923,6.055965190679542,500Global,,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.1333707529876901,7.0,low,"BM_S1_0029,BM_S1_0014",,,,,,,48.136319662276435,no_benchmark,71.35,high,83.15,high
S_0109,startup_109,2026-05-21,2026-02-08,SupplyChain_4,supplychain4,Colombia,andean,Bogotá,saas,,B2C,seed,2022,https://supplychain_4.io,https://linkedin.com/company/supplychain_4,Carlos López,Tech,Event,Analyst B,pipeline,5.830231376730045,9.808258078424458,4126996.55679851,92928.19477977505,1663421.565444223,16.33833703766712,240.2594475626958,73.33002395233096,103435.141669383,15.03138233502939,1541559.110211449,48779.48510721399,199788.0338079039,3.927476643362584,19.67018018206883,112.6606932580593,72.92169090399578,8.917771620649091,476,44,135462.2604793145,6492318.991639896,28900675.32625173,76877018.4216663,9.87324332024335,0.8493833606633705,559765.4155636104,8.867411117261424,500Global,,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.3007566599462989,7.0,low,"BM_S1_0020,BM_S1_0001",19800000.0,,,57077018.421666294,,,27.0946552929077,no_benchmark,68.47,high,85.64,high
S_0110,startup_110,2026-05-21,2026-02-08,CustomerAI_4,customerai4,Brazil,brazil,São Paulo,saas,enterprise,B2B,series_a,2016,https://customerai_4.io,https://linkedin.com/company/customerai_4,Sofia González,Operations,Pipeline,Analyst B,in_review,5.997397304479303,48.82411370217782,2496295.854494634,447100.8652939273,2415384.879979292,15.0956793071925,287.6931769328345,48.13498719042829,145098.5197278973,21.07893727890391,1234595.081381574,40940.20840995591,42420.94252887582,3.159686429461087,16.84788220372195,94.02444752220464,75.88046108684446,1.442988230866854,492,67,158423.582830095,4828670.719678836,19245838.29805981,117103730.6900334,12.83394822463263,1.805672242583007,2939068.843158767,7.888894576256225,Sequoia,Accel,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.6975063607143087,7.0,low,"BM_S1_0021,BM_S1_0002",60000000.0,,,57103730.690033406,,,36.468122897563546,no_benchmark,66.32,high,75.45,high
S_0111,startup_111,2026-05-21,2026-02-08,EmailAI_4,emailai4,Colombia,andean,Mexico City,saas,,B2B2C,pre_seed,2023,https://emailai_4.io,https://linkedin.com/company/emailai_4,Maria Garcia,Product,Pipeline,Analyst C,in_review,8.023184359607233,15.00486646939843,394520.8128803125,327491.983610156,988527.5865645808,16.27519103596543,225.6351253837017,68.25426562263782,173214.8918740899,7.685282320423171,1342852.20035296,42701.09735167554,19386.18792011392,2.18818306838534,15.13394805527278,118.2664485107355,72.64395169422288,3.079727675870466,356,33,262117.9436015662,5079164.727880859,4896826.10215322,129031794.954071,6.920866686823603,8.711528754216324,2568033.398774848,14.83883388935192,Sequoia,Tiger Global,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,5.268616089766768,7.0,low,"BM_S1_0019,BM_S1_0000",4000001.5,,,125031793.454071,,,15.205718122204564,no_benchmark,49.16,high,76.45,high
S_0112,startup_112,2026-05-21,2026-02-08,VideoStream_4,videostream4,United States,north_america,San Francisco,edtech,,B2B,seed,2021,https://videostream_4.io,https://linkedin.com/company/videostream_4,Carlos López,Tech,Event,Analyst A,passed,7.847053059270587,32.467592689006,302169.1369274562,76900.03732791416,3057792.554668084,6.630178479915965,124.5130521598608,78.58134554893039,39954.84432201906,20.73287188149495,1789343.055486019,46929.27895597777,415160.694876649,3.806834942662601,21.18813245293453,129.204050123339,81.1166110200124,9.076471457173431,193,32,140813.8379189526,7698877.323564,3162824.486633979,127039884.6407553,7.195372785692665,13.93145131808239,2745355.748993569,3.671116201538708,Andreessen,Benchmark,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,1.5867210554310698,,no_match,,,,,,,,33.91694659724269,no_benchmark,69.64,high,61.27,high
S_0113,startup_113,2026-05-21,2026-02-08,SocialPay_4,socialpay4,Colombia,andean,Mexico City,healthtech,,B2B,series_b,2023,https://socialpay_4.io,https://linkedin.com/company/socialpay_4,Carlos López,Tech,Event,Analyst A,in_review,9.93879195591532,73.73570773877996,1677849.210293343,220721.3857658061,1410609.245424712,11.08816809507933,76.34123056271412,64.9447832267971,161000.6789439179,33.81331886575282,1199732.833572687,4712.622562929375,267120.4624541018,4.185621361850177,9.078229954009249,82.49473759079562,102.4762066565007,3.305723629954195,420,20,248483.7833629628,3178224.378173891,77674074.7088593,55231983.06101403,10.15615796996131,7.451151420089767,824959.3340083457,4.706176516648219,500Global,Benchmark,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,1.1514790098385757,,no_match,,,,,,,,16.221497492211583,no_benchmark,90.16,high,47.73,high
S_0114,startup_114,2026-05-21,2026-02-08,CryptoSafe_4,cryptosafe4,Brazil,brazil,Mexico City,edtech,consumer,B2B,pre_seed,2020,https://cryptosafe_4.io,https://linkedin.com/company/cryptosafe_4,Sofia González,Operations,Event,Analyst A,pipeline,3.898760026178877,47.60181293687666,3926635.915786223,308033.7145098312,1042892.96640775,2.907569256490684,245.4559658362339,40.60515583880537,112777.8797651163,9.161796543234155,1301543.516223936,19587.08082941,389869.5853991251,5.892849013176479,12.82130546218242,109.8877966128825,108.7343308856457,2.985859536595736,260,19,285248.0806436093,3521376.311097939,14308909.30958545,103710682.8321811,6.290554669489763,12.64418223684296,3579959.124811884,3.63391072690323,Sequoia,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.344654963232164,,no_match,,,,,,,,67.54595373491968,no_benchmark,68.62,high,71.74,high
S_0115,startup_115,2026-05-21,2026-02-08,TravelAI_4,travelai4,United States,north_america,Mexico City,healthtech,enterprise,B2B,seed,2020,https://travelai_4.io,https://linkedin.com/company/travelai_4,Carlos López,Operations,Pipeline,Analyst C,pipeline,3.728767545689164,37.58882851457693,3541327.86435717,42648.57840970226,2587697.415945435,12.93755886219701,211.037305368979,40.45192345396461,82327.96798804283,28.93322184226513,397305.7604068411,4016.227007678105,124868.5440056422,5.778038857934227,16.00718935669654,121.3586247261614,72.73510947692013,2.243127638262225,226,40,205802.5932670017,9284097.015722048,47304340.98114394,48299461.23358457,3.31930039293221,6.688299297897117,2764491.866863855,10.51009433978851,Andreessen,Benchmark,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.2789732139178382,,no_match,,,,,,,,20.079487257316625,no_benchmark,81.58,high,81.27,high
S_0116,startup_116,2026-05-21,2026-02-08,FoodTech_4,foodtech4,Mexico,mexico_ca,Mexico City,edtech,enterprise,B2B2C,series_a,2018,https://foodtech_4.io,https://linkedin.com/company/foodtech_4,Carlos López,Finance,Pipeline,Analyst B,passed,8.070371719901189,39.44762785700353,3945188.673715308,441325.767835262,37473.9378104999,14.48956543102625,62.04650309832406,57.85146719850061,30684.43057292324,18.29013160127978,1000450.318220595,10934.25852672642,179091.0353014845,1.95570290766817,11.63499999325931,95.13871562418124,126.758253390736,8.732005818822248,376,16,235406.8218629722,1034130.801084236,60983784.70276882,11014020.39880704,11.82274221721915,10.62875318651738,3943169.824375688,3.654111328964635,Andreessen,Benchmark,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.0933322072346722,,no_match,,,,,,,,16.979915911840724,no_benchmark,71.83,high,43.74,high
S_0117,startup_117,2026-05-21,2026-02-08,WorkFlow_4,workflow4,Colombia,andean,Bogotá,edtech,enterprise,B2B2C,series_a,2016,https://workflow_4.io,https://linkedin.com/company/workflow_4,Sofia González,Product,Event,Analyst C,pipeline,7.048708419044864,45.94467684059866,2591172.591643631,401998.1641853261,48243.52291963439,7.23824393037382,140.0126164752446,86.30970342158909,173732.6729872379,25.65521143573014,1461154.512720388,11853.60596336478,24750.89738354628,4.069185550302525,11.97721553589563,98.46625431758896,120.5299225990229,5.50052433271978,245,89,251274.3280102837,5113525.834926734,43406828.25631578,105831659.3092355,10.50779895529744,10.97809105929751,2683807.853277719,13.03727684851348,Sequoia,Tiger Global,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.8045747637846195,,no_match,,,,,,,,10.73940655722203,no_benchmark,92.99,high,69.87,high
